ID,First_Name,Mid_Name,Last_Name,Percentage,Collegeid
408360,Harsh,Aditya,Dubey,74.31,198
408361,Vaishnavi,Surya,Mehta,74.31,198
408362,Sanya,Yash,Dey,74.31,198
408363,Janvi,Chirag,Edara,74.31,198
408364,Om,Jatin,Loya,74.31,198
408365,Aanya,Mohit,Trivedi,74.3,198
408366,Amaira,Yug,Iyer,74.3,198
408367,Vivaan,Aarush,Edara,74.3,198
408368,Urvashi,Rohit,Tiwari,74.3,198
408369,Inaya,Kunal,Chopra,74.3,198
408370,Vivaan,Pratik,Patel,74.3,198
408371,Ojas,Zorawar,Agarwal,74.3,198
408372,Disha,Nirav,Sinha,74.3,198
408373,Inaya,Jai,Uppal,74.29,198
408374,Varun,Dev,Bhat,74.29,198
408375,Mohit,Ritvik,Trivedi,74.29,198
408376,Bhavya,Pratham,Chatterjee,74.29,198
408377,Nisha,Akshay,Fadnavis,74.28,198
408378,Zayn,Bhavin,Dara,74.28,198
408379,Aditi,Shubham,Qazi,74.28,198
408380,Zoya,Virat,Rao,74.28,198
408381,Khushi,Yash,Ojha,74.28,198
408382,Varun,Atharva,Fernandes,74.28,198
408383,Inaya,Tanish,Achari,74.28,198
408384,Yashi,Naman,Agarwal,74.28,198
408385,Trisha,Yash,Thakur,74.28,198
408386,Jiya,Aryan,Ranganathan,74.28,198
408387,Chahat,Atharva,Chopra,74.28,198
408388,Eesha,Siddharth,Joshi,74.28,198
408389,Navya,Hrithik,Khanna,74.25,198
408390,Yash,Dhruv,Malhotra,74.25,198
408391,Tanish,Chirag,Chopra,74.25,198
408392,Kyra,Aniket,Patel,74.25,198
408393,Devansh,Sahil,Zinta,74.25,198
408394,Bhavika,Atharva,Sharma,74.24,198
408395,Bhavya,Virat,Mahajan,74.24,198
408396,Ritika,Shivansh,Banerjee,74.24,198
408397,Rishabh,Ekansh,Roy,74.24,199
408398,Janvi,Zorawar,Inamdar,74.23,199
408399,Akshay,Bhavya,Bose,74.23,199
408400,Vidhi,Laksh,Das,74.22,199
408401,Manish,Akshay,Agarwal,74.22,199
408402,Jatin,Shivansh,Bhat,74.22,199
408403,Ekansh,Abhishek,Joshi,74.22,199
408404,Om,Gautam,Mittal,74.22,199
408405,Sia,Tejas,Lal,74.22,199
408406,Abhishek,Aditya,Chopra,74.22,199
408407,Aanya,Pratik,Zinta,74.22,199
408408,Ekansh,Raj,Mittal,74.2,199
408409,Lokesh,Ishan,Dutta,74.18,199
408410,Aniket,Dev,Mittal,74.18,199
408411,Eva,Shivansh,Mittal,74.17,199
408412,Yashi,Zayn,Ranganathan,74.16,199
408413,Mohit,Hitesh,Edara,74.16,199
408414,Yash,Laksh,Gupta,74.15,199
408415,Aarush,Surya,Vaghela,74.12,199
408416,Harshita,Aarush,Sharma,74.12,199
408417,Chandan,Kavya,Wadhwa,74.12,199
408418,Dia,Akash,Fadnavis,74.1,199
408419,Riya,Darshan,Mahajan,74.1,199
408420,Uma,Darshan,Banerjee,74.1,199
408421,Parth,Virat,Banerjee,74.1,199
408422,Meher,Advait,Dhillon,74.09,199
408423,Dev,Rohit,Lamba,74.09,199
408424,Kanika,Dhruv,Bhattacharya,74.09,199
408425,Mahika,Ritvik,Lal,74.09,199
408426,Om,Ekansh,Mukherjee,74.09,199
408427,Mohit,Abhishek,Halder,74.09,199
408428,Charvi,Jatin,Gupta,74.07,199
408429,Khushi,Pranav,Malhotra,74.07,199
408430,Yashi,Mayank,Singh,74.07,199
408431,Varun,Ojas,Bose,74.07,199
408432,Kunal,Kunal,Inamdar,74.07,199
408433,Advait,Samarth,Kamble,74.07,199
408434,Om,Vishal,Fernandes,74.07,199
408435,Ira,Ansh,Nagpal,74.07,199
408436,Radhika,Siddharth,Sethi,74.06,199
408437,Krish,Krish,Jain,74.06,199
408438,Mehak,Shubham,Mittal,74.06,199
408439,Niyati,Jatin,Jha,74.06,200
408440,Devansh,Dhruv,Talwar,74.06,200
408441,Yug,Hrithik,Malhotra,74.06,200
408442,Mohit,Aniket,Dubey,74.06,200
408443,Bhavika,Neel,Sehgal,74.05,200
408444,Zoya,Zivaan,Kumar,74.05,200
408445,Ritvik,Raj,Yadav,74.05,200
408446,Devansh,Ojas,Mehta,74.05,200
408447,Yuvika,Eshan,Varma,74.05,200
408448,Divya,Brijesh,Gupta,74.05,200
408449,Samarth,Nirav,Rastogi,74.05,200
408450,Aadi,Jai,Pillai,74.05,200
408451,Bhavya,Hrithik,Tiwari,74.05,200
408452,Gautam,Ayush,Bajaj,74.05,200
408453,Sahil,Yash,Zinta,74.05,200
408454,Ekta,Ritvik,Desai,74.05,200
408455,Garima,Jatin,Mittal,74.05,200
408456,Lavanya,Chandan,Rastogi,74.05,200
408457,Bhavya,Zivaan,Tiwari,74.05,200
408458,Yashi,Virat,Edara,74.02,200
408459,Tanya,Eshan,Walunj,74.02,200
408460,Krish,Abhinav,Chopra,74.02,200
408461,Jiya,Aarav,Malhotra,74.02,200
408462,Ishita,Bhavya,Goswami,74.02,200
408463,Arya,Advait,Das,74.01,200
408464,Ayush,Bhavya,Khan,74.01,200
408465,Bhavin,Kunal,Zinta,74.01,200
408466,Aarush,Abhishek,Uday,74.01,200
408467,Surya,Gaurav,Kulkarni,74.01,200
408468,Ansh,Aarush,Jindal,73.98,200
408469,Kavya,Akshay,Jindal,73.98,200
408470,Devika,Mayank,Zaveri,73.98,200
408471,Ansh,Kavya,Pillai,73.98,200
408472,Jiya,Chandan,Trivedi,73.98,200
408473,Nisha,Pratik,Rao,73.98,200
408474,Pratik,Aayush,Choudhury,73.97,200
408475,Aarav,Kunal,Badal,73.94,200
408476,Neha,Vivaan,Chopra,73.94,200
408477,Gauri,Yuvan,Sethi,73.93,200
408478,Aditya,Aditya,Halder,73.9,200
408479,Shreya,Brijesh,Xalxo,73.9,200
408480,Harsh,Parth,Patel,73.9,201
408481,Aryan,Siddharth,Uday,73.9,201
408482,Devansh,Chirag,Shah,73.9,201
408483,Karan,Devansh,Chopra,73.9,201
408484,Darshan,Ojas,Trivedi,73.9,201
408485,Laksh,Devansh,Thakur,73.9,201
408486,Tejas,Aryan,Halder,73.9,201
408487,Radhika,Neel,Ranganathan,73.9,201
408488,Zoya,Parth,Kothari,73.89,201
408489,Oviya,Hitesh,Bose,73.89,201
408490,Jai,Ansh,Lal,73.89,201
408491,Shreya,Pratham,Oberoi,73.89,201
408492,Kavya,Mohit,Loya,73.89,201
408493,Aaradhya,Lokesh,Zala,73.89,201
408494,Ansh,Mohit,Malhotra,73.89,201
408495,Ishan,Mohit,Trivedi,73.89,201
408496,Ishan,Mayank,Varma,73.89,201
408497,Tejas,Darshan,Bhat,73.89,201
408498,Harshita,Shivansh,Pandey,73.89,201
408499,Parth,Yuvan,Mazumdar,73.89,201
408500,Vivaan,Ishaan,Zinta,73.89,201
408501,Chahat,Aditya,Khanna,73.89,201
408502,Arjun,Bhavya,Badal,73.89,201
408503,Akshay,Jay,Xalxo,73.89,201
408504,Zayn,Krish,Kothari,73.89,201
408505,Surya,Krish,Mittal,73.89,201
408506,Zoya,Jatin,Dey,73.89,201
408507,Aanya,Aditya,Mukherjee,73.89,201
408508,Charvi,Ishan,Pai,73.89,201
408509,Zara,Parth,Kothari,73.89,201
408510,Atharva,Ishaan,Ojha,73.89,201
408511,Ojasvi,Chirag,Ojha,73.89,201
408512,Aryan,Chandan,Ranganathan,73.89,201
408513,Chandan,Laksh,Loya,73.89,201
408514,Aadi,Ansh,Chauhan,73.89,201
408515,Kavya,Vishal,Mukherjee,73.87,201
408516,Abhishek,Darshan,Nanda,73.87,201
408517,Kunal,Vivaan,Sondhi,73.87,201
408518,Ojas,Vivaan,Bhattacharya,73.87,202
408519,Aanya,Pratik,Sinha,73.87,202
408520,Kunal,Atharva,Nair,73.87,202
408521,Pihu,Tejas,Zala,73.87,202
408522,Ritvik,Lokesh,Yadav,73.87,202
408523,Zoya,Gautam,Xalxo,73.87,202
408524,Aayush,Gautam,Ranganathan,73.87,202
408525,Saanvi,Jatin,Banerjee,73.84,202
408526,Neha,Lokesh,Chauhan,73.84,202
408527,Ishan,Tejas,Dhillon,73.84,202
408528,Urvashi,Dhruv,Badal,73.84,202
408529,Yuvan,Dhruv,Lamba,73.84,202
408530,Ekta,Akash,Sethi,73.84,202
408531,Lokesh,Jatin,Thakur,73.82,202
408532,Gautam,Kavya,Chauhan,73.82,202
408533,Ishita,Kunal,Agarwal,73.82,202
408534,Zara,Abhinav,Das,73.82,202
408535,Mayank,Utkarsh,Das,73.82,202
408536,Prisha,Neel,Desai,73.82,202
408537,Parth,Hrithik,Kulkarni,73.81,202
408538,Lakshmi,Akshay,Patel,73.81,202
408539,Niyati,Aarush,Gupta,73.81,202
408540,Kritika,Darshan,Loya,73.81,202
408541,Atharva,Varun,Xalxo,73.81,202
408542,Atharva,Akshay,Varma,73.81,202
408543,Vrinda,Eshan,Kothari,73.81,202
408544,Lokesh,Ishaan,Malhotra,73.81,202
408545,Nirav,Jay,Bhat,73.79,202
408546,Urvashi,Hitesh,Banerjee,73.79,202
408547,Yug,Rishabh,Xalxo,73.76,202
408548,Gauri,Abhishek,Wadhwa,73.76,202
408549,Harshita,Harsh,Bhattacharya,73.76,202
408550,Khushi,Bhavya,Halder,73.76,202
408551,Aanya,Harsh,Kamble,73.76,202
408552,Hrithik,Pratik,Yadav,73.76,202
408553,Yuvan,Naman,Mehta,73.76,202
408554,Akshay,Ishan,Nair,73.76,202
408555,Aniket,Pratham,Yagnik,73.76,202
408556,Karan,Karan,Jain,73.76,202
408557,Bhavya,Aryan,Nair,73.74,203
408558,Brijesh,Aryan,Xavier,73.74,203
408559,Garima,Pratham,Nagpal,73.72,203
408560,Tejas,Gautam,Rastogi,73.72,203
408561,Bhavika,Devansh,Gupta,73.71,203
408562,Manish,Bhavya,Kapoor,73.7,203
408563,Rishabh,Ekansh,Verma,73.7,203
408564,Ira,Surya,Inamdar,73.7,203
408565,Varun,Ekansh,Mukherjee,73.7,203
408566,Lavanya,Brijesh,Achari,73.7,203
408567,Aanya,Gaurav,Goswami,73.7,203
408568,Virat,Chandan,Sachdev,73.7,203
408569,Eva,Mohit,Chopra,73.7,203
408570,Neha,Dhruv,Gupta,73.7,203
408571,Qirat,Utkarsh,Jha,73.69,203
408572,Nirav,Jai,Uday,73.69,203
408573,Pranavi,Mayank,Nagpal,73.66,203
408574,Nirav,Chandan,Halder,73.66,203
408575,Manish,Lokesh,Arora,73.66,203
408576,Radhika,Zorawar,Varma,73.66,203
408577,Aarush,Pratham,Dhillon,73.66,203
408578,Gaurav,Gaurav,Gupta,73.66,203
408579,Naman,Chirag,Trivedi,73.66,203
408580,Bhavin,Aadi,Desai,73.66,203
408581,Dia,Om,Kulkarni,73.66,203
408582,Saanvi,Ojas,Lamba,73.66,203
408583,Vrinda,Shivansh,Goswami,73.64,203
408584,Gauri,Chirag,Sondhi,73.64,203
408585,Akash,Gautam,Pandey,73.64,203
408586,Yuvika,Bhavya,Iyer,73.64,203
408587,Zainab,Aarav,Ahuja,73.62,203
408588,Parth,Kavya,Jindal,73.62,203
408589,Shivansh,Mayank,Oberoi,73.6,203
408590,Zorawar,Zorawar,Thakur,73.6,203
408591,Arjun,Gaurav,Yadav,73.6,203
408592,Harshita,Akshay,Wadhwa,73.6,203
408593,Aanya,Abhishek,Jain,73.57,203
408594,Devansh,Ekansh,Kumar,73.57,203
408595,Yug,Ekansh,Bajaj,73.56,203
408596,Prisha,Ayush,Gupta,73.56,203
408597,Dhruv,Chirag,Mittal,73.56,203
408598,Ananya,Utkarsh,Chauhan,73.56,204
408599,Zayn,Shubham,Sethi,73.56,204
408600,Parth,Ritvik,Kapoor,73.54,204
408601,Zara,Utkarsh,Chopra,73.54,204
408602,Arjun,Lokesh,Kothari,73.54,204
408603,Mohit,Aarav,Das,73.54,204
408604,Kritika,Aadi,Nagpal,73.54,204
408605,Shivansh,Virat,Mittal,73.54,204
408606,Navya,Raj,Sachdev,73.54,204
408607,Saanvi,Harsh,Tiwari,73.54,204
408608,Yuvika,Chandan,Goswami,73.54,204
408609,Sanya,Jatin,Kapoor,73.54,204
408610,Dev,Gaurav,Zala,73.54,204
408611,Darshan,Aditya,Gupta,73.54,204
408612,Ishita,Aniket,Jindal,73.54,204
408613,Qirat,Jay,Khanna,73.53,204
408614,Sia,Eshan,Yadav,73.53,204
408615,Aditya,Kunal,Oberoi,73.53,204
408616,Pratham,Ayush,Fadnavis,73.53,204
408617,Sakshi,Advait,Malhotra,73.51,204
408618,Siddharth,Bhavya,Sethi,73.51,204
408619,Harshita,Jatin,Thakur,73.51,204
408620,Chandan,Yash,Iyer,73.49,204
408621,Inaya,Zorawar,Dey,73.49,204
408622,Qirat,Abhishek,Ojha,73.49,204
408623,Zara,Ekansh,Trivedi,73.49,204
408624,Janvi,Ayushman,Fadnavis,73.49,204
408625,Trisha,Pratik,Agarwal,73.49,204
408626,Utkarsh,Yug,Kapoor,73.49,204
408627,Sakshi,Aryan,Ahuja,73.49,204
408628,Ojas,Aadi,Agarwal,73.49,204
408629,Aayush,Shivansh,Yadav,73.49,204
408630,Hrithik,Aditya,Mittal,73.49,204
408631,Divya,Advait,Chatterjee,73.49,204
408632,Siddharth,Pranav,Varma,73.49,204
408633,Aditi,Advait,Fadnavis,73.49,204
408634,Tejas,Brijesh,Mittal,73.49,204
408635,Devansh,Abhishek,Singh,73.49,204
408636,Ekta,Vishal,Ahuja,73.49,205
408637,Shubham,Karan,Fadnavis,73.49,205
408638,Lakshmi,Ayush,Pandey,73.49,205
408639,Lokesh,Pratham,Bhat,73.46,205
408640,Navya,Jay,Oberoi,73.46,205
408641,Vivaan,Om,Mehta,73.46,205
408642,Inaya,Abhishek,Joshi,73.46,205
408643,Inaya,Parth,Rastogi,73.44,205
408644,Zoya,Gautam,Nagpal,73.43,205
408645,Akash,Jai,Ojha,73.43,205
408646,Divyansh,Yuvan,Chauhan,73.4,205
408647,Sakshi,Pratik,Nagpal,73.4,205
408648,Prisha,Hitesh,Inamdar,73.4,205
408649,Naman,Kunal,Varma,73.4,205
408650,Ishita,Pranav,Sinha,73.38,205
408651,Samarth,Aditya,Ahuja,73.37,205
408652,Inaya,Shubham,Chauhan,73.34,205
408653,Jay,Sahil,Uday,73.34,205
408654,Yuvan,Vivaan,Sethi,73.34,205
408655,Meher,Vivaan,Mukherjee,73.34,205
408656,Yuvan,Aryan,Xalxo,73.34,205
408657,Aayush,Jatin,Zinta,73.34,205
408658,Urvashi,Pranav,Chopra,73.34,205
408659,Darshan,Varun,Dubey,73.34,205
408660,Kavya,Chirag,Mittal,73.34,205
408661,Mehak,Zorawar,Dutta,73.34,205
408662,Bhavya,Lokesh,Khan,73.34,205
408663,Shivansh,Aarav,Ojha,73.34,205
408664,Anika,Lokesh,Uday,73.34,205
408665,Tejas,Pratik,Lal,73.33,205
408666,Aishwarya,Parth,Wadhwa,73.33,205
408667,Vrinda,Zayn,Wadhwa,73.33,205
408668,Vidhi,Advait,Banerjee,73.3,205
408669,Zorawar,Krish,Yadav,73.3,205
408670,Vishal,Lokesh,Yadav,73.3,205
408671,Tanya,Ayushman,Malhotra,73.27,205
408672,Manish,Ritvik,Zinta,73.26,205
408673,Pratham,Krish,Thakur,73.24,205
408674,Aditya,Yash,Talwar,73.24,205
408675,Khushi,Rohit,Pillai,73.24,205
408676,Aaradhya,Mohit,Dubey,73.24,205
408677,Ayushman,Yash,Agarwal,73.24,205
408678,Zara,Om,Khan,73.24,205
408679,Zoya,Divyansh,Xalxo,73.24,205
408680,Shubham,Samarth,Achari,73.24,205
408681,Zayn,Shivansh,Rastogi,73.24,206
408682,Charvi,Vishal,Dubey,73.24,206
408683,Chirag,Divyansh,Patel,73.24,206
408684,Kritika,Tanish,Talwar,73.24,206
408685,Vedika,Brijesh,Ojha,73.24,206
408686,Siddharth,Chirag,Fernandes,73.24,206
408687,Hrithik,Aniket,Uppal,73.24,206
408688,Gautam,Ayush,Jindal,73.24,206
408689,Shubham,Aditya,Zaveri,73.24,206
408690,Tanish,Naman,Jha,73.24,206
408691,Pihu,Ritvik,Nair,73.24,206
408692,Harshita,Ansh,Goswami,73.24,206
408693,Laksh,Kunal,Ahuja,73.24,206
408694,Charvi,Ekansh,Roy,73.24,206
408695,Kritika,Surya,Khan,73.24,206
408696,Vedika,Dhruv,Gupta,73.24,206
408697,Uma,Surya,Banerjee,73.24,206
408698,Meher,Akshay,Yadav,73.24,206
408699,Garima,Darshan,Fadnavis,73.24,206
408700,Oviya,Chirag,Gupta,73.24,206
408701,Akshara,Bhavin,Dara,73.24,206
408702,Aishwarya,Bhavin,Dutta,73.22,206
408703,Radhika,Raj,Iyer,73.22,206
408704,Zorawar,Vivaan,Trivedi,73.22,206
408705,Mayank,Hitesh,Shah,73.21,206
408706,Ananya,Chandan,Chopra,73.21,206
408707,Yash,Ojas,Khanna,73.21,206
408708,Yashi,Kunal,Yagnik,73.21,206
408709,Charvi,Akshay,Dutta,73.21,206
408710,Kunal,Arjun,Fernandes,73.21,206
408711,Naman,Varun,Das,73.21,206
408712,Atharva,Harsh,Kamble,73.18,206
408713,Jatin,Dev,Mahajan,73.18,206
408714,Devansh,Shubham,Rastogi,73.18,206
408715,Riya,Jai,Shah,73.18,206
408716,Naman,Sahil,Zala,73.17,206
408717,Yamini,Vivaan,Gupta,73.17,206
408718,Gautam,Brijesh,Reddy,73.16,206
408719,Ojasvi,Yash,Jha,73.13,206
408720,Inaya,Samarth,Chatterjee,73.13,206
408721,Ojasvi,Samarth,Das,73.13,206
408722,Zivaan,Utkarsh,Arora,73.13,206
408723,Chandan,Shubham,Das,73.13,206
408724,Varun,Aadi,Bhat,73.13,206
408725,Pranavi,Bhavin,Uppal,73.13,207
408726,Saanvi,Darshan,Uppal,73.13,207
408727,Aaradhya,Parth,Rastogi,73.13,207
408728,Dhruv,Gaurav,Mittal,73.13,207
408729,Charvi,Manish,Mehta,73.13,207
408730,Aarav,Rishabh,Das,73.13,207
408731,Parth,Devansh,Jain,73.13,207
408732,Kyra,Siddharth,Uppal,73.13,207
408733,Aarush,Akshay,Dhillon,73.13,207
408734,Varun,Ishaan,Vaghela,73.13,207
408735,Kritika,Shivansh,Gupta,73.13,207
408736,Ananya,Surya,Ranganathan,73.13,207
408737,Dia,Eshan,Mazumdar,73.12,207
408738,Uma,Zorawar,Rao,73.12,207
408739,Akshay,Tejas,Mukherjee,73.12,207
408740,Neel,Abhishek,Pai,73.12,207
408741,Ira,Jatin,Yadav,73.12,207
408742,Dhruv,Yuvan,Patel,73.12,207
408743,Aditi,Aarav,Verma,73.1,207
408744,Bhavya,Yug,Jain,73.1,207
408745,Akshara,Aniket,Talwar,73.1,207
408746,Utkarsh,Bhavin,Khan,73.09,207
408747,Siddharth,Ekansh,Sondhi,73.09,207
408748,Lokesh,Jai,Kulkarni,73.07,207
408749,Mohit,Bhavya,Bajaj,73.07,207
408750,Chandan,Siddharth,Gupta,73.07,207
408751,Aditi,Mayank,Patel,73.07,207
408752,Urvashi,Bhavya,Banerjee,73.07,207
408753,Yuvika,Dhruv,Sehgal,73.07,207
408754,Chahat,Pranav,Bose,73.07,207
408755,Kavya,Ansh,Trivedi,73.07,207
408756,Riya,Darshan,Bhat,73.06,207
408757,Neel,Darshan,Sachdev,73.06,207
408758,Ira,Ishaan,Desai,73.05,207
408759,Yashi,Ekansh,Dubey,73.05,207
408760,Devika,Brijesh,Sethi,73.05,207
408761,Yamini,Darshan,Rao,73.05,207
408762,Krish,Harsh,Lamba,73.05,207
408763,Aditya,Hrithik,Rao,73.05,207
408764,Devansh,Rishabh,Fernandes,73.05,208
408765,Oviya,Zivaan,Kapoor,73.02,208
408766,Aditya,Parth,Bhat,73.02,208
408767,Chirag,Arjun,Khanna,73.01,208
408768,Siddharth,Akshay,Talwar,73.0,208
408769,Darshan,Abhishek,Lal,72.99,208
408770,Atharva,Dhruv,Pai,72.99,208
408771,Kunal,Darshan,Mazumdar,72.99,208
408772,Vishal,Aadi,Halder,72.98,208
408773,Jai,Vishal,Joshi,72.98,208
408774,Yash,Ekansh,Yadav,72.98,208
408775,Bhavika,Dhruv,Dara,72.98,208
408776,Vedika,Yash,Malhotra,72.96,208
408777,Vaishnavi,Tejas,Bhat,72.94,208
408778,Zayn,Aditya,Nanda,72.94,208
408779,Arya,Vivaan,Thakur,72.94,208
408780,Aadi,Bhavya,Kumar,72.94,208
408781,Ekta,Kavya,Fadnavis,72.94,208
408782,Ishaan,Samarth,Agarwal,72.94,208
408783,Pratham,Varun,Zala,72.94,208
408784,Zivaan,Abhinav,Kumar,72.94,208
408785,Charvi,Ishaan,Mehta,72.94,208
408786,Pranavi,Laksh,Zinta,72.94,208
408787,Amaira,Utkarsh,Xavier,72.94,208
408788,Akshara,Mayank,Das,72.94,208
408789,Devika,Raj,Ahuja,72.93,208
408790,Nisha,Brijesh,Kumar,72.91,208
408791,Urvashi,Mayank,Rao,72.91,208
408792,Ekta,Advait,Bhattacharya,72.91,208
408793,Laksh,Abhishek,Gupta,72.91,208
408794,Ritvik,Zayn,Walunj,72.91,208
408795,Pranav,Shubham,Khanna,72.91,208
408796,Mayank,Atharva,Malhotra,72.89,208
408797,Chirag,Ojas,Ojha,72.89,208
408798,Neha,Ansh,Lamba,72.89,208
408799,Ananya,Zayn,Oberoi,72.89,208
408800,Ishita,Harsh,Sethi,72.89,209
408801,Hitesh,Kunal,Gupta,72.89,209
408802,Navya,Ayushman,Lamba,72.89,209
408803,Kavya,Aayush,Ojha,72.88,209
408804,Pranavi,Darshan,Oberoi,72.88,209
408805,Sia,Bhavin,Zinta,72.87,209
408806,Eva,Siddharth,Edara,72.87,209
408807,Kiara,Siddharth,Thakur,72.87,209
408808,Aditya,Kunal,Kothari,72.87,209
408809,Jiya,Gautam,Xavier,72.87,209
408810,Urvashi,Manish,Gupta,72.87,209
408811,Abhinav,Jai,Malhotra,72.87,209
408812,Arjun,Ishaan,Kapoor,72.87,209
408813,Mahika,Siddharth,Iyer,72.87,209
408814,Jiya,Mohit,Pandey,72.86,209
408815,Abhinav,Parth,Sehgal,72.85,209
408816,Samarth,Bhavya,Yadav,72.85,209
408817,Hrithik,Ansh,Edara,72.85,209
408818,Advika,Samarth,Yagnik,72.85,209
408819,Yash,Samarth,Yadav,72.85,209
408820,Sia,Hitesh,Varma,72.85,209
408821,Akshay,Gaurav,Tiwari,72.85,209
408822,Atharva,Naman,Sachdev,72.85,209
408823,Pratham,Chirag,Ahuja,72.85,209
408824,Jay,Rohit,Kothari,72.85,209
408825,Abhishek,Parth,Pai,72.85,209
408826,Zayn,Aryan,Yadav,72.85,209
408827,Krish,Eshan,Das,72.85,209
408828,Divya,Sahil,Kothari,72.82,209
408829,Aryan,Shubham,Chopra,72.82,209
408830,Eesha,Jai,Fadnavis,72.82,209
408831,Navya,Om,Khan,72.82,209
408832,Devansh,Kunal,Kulkarni,72.82,209
408833,Om,Neel,Nagpal,72.82,209
408834,Hemangi,Yug,Shah,72.82,209
408835,Vedika,Gaurav,Loya,72.82,209
408836,Kiara,Bhavin,Kothari,72.82,209
408837,Prisha,Dev,Bajaj,72.82,209
408838,Zayn,Aayush,Kulkarni,72.82,209
408839,Pratik,Surya,Wadhwa,72.82,209
408840,Aadi,Ishan,Khan,72.82,209
408841,Jai,Mayank,Bajaj,72.82,209
408842,Pratik,Bhavya,Sondhi,72.79,209
408843,Aadi,Gautam,Dhillon,72.79,209
408844,Hitesh,Atharva,Verma,72.79,210
408845,Garima,Shubham,Mukherjee,72.79,210
408846,Aayush,Arjun,Sharma,72.79,210
408847,Ishita,Brijesh,Sehgal,72.79,210
408848,Zivaan,Shubham,Jindal,72.79,210
408849,Bhavya,Sahil,Bhat,72.79,210
408850,Vidhi,Utkarsh,Halder,72.79,210
408851,Inaya,Bhavin,Xalxo,72.77,210
408852,Utkarsh,Rohit,Khan,72.74,210
408853,Janvi,Mayank,Gupta,72.72,210
408854,Aanya,Brijesh,Iyer,72.72,210
408855,Yug,Samarth,Gupta,72.72,210
408856,Devansh,Vivaan,Nanda,72.72,210
408857,Vivaan,Ansh,Mehta,72.72,210
408858,Vishal,Aryan,Goswami,72.72,210
408859,Arya,Jay,Loya,72.72,210
408860,Hrithik,Pratik,Dara,72.71,210
408861,Zorawar,Devansh,Singh,72.71,210
408862,Kiara,Shivansh,Jain,72.7,210
408863,Darshan,Parth,Mittal,72.7,210
408864,Navya,Aryan,Sondhi,72.7,210
408865,Bhavya,Naman,Jindal,72.7,210
408866,Samarth,Aayush,Gupta,72.7,210
408867,Jay,Varun,Uppal,72.7,210
408868,Shubham,Advait,Lamba,72.67,210
408869,Aadi,Rishabh,Rastogi,72.67,210
408870,Garima,Utkarsh,Kulkarni,72.67,210
408871,Shreya,Neel,Tiwari,72.67,210
408872,Arya,Chirag,Iyer,72.67,210
408873,Yashi,Mayank,Sachdev,72.67,210
408874,Vivaan,Jai,Malhotra,72.67,210
408875,Uma,Ritvik,Kulkarni,72.67,210
408876,Ekansh,Yash,Kulkarni,72.67,210
408877,Ayush,Vishal,Desai,72.67,210
408878,Aanya,Surya,Chopra,72.66,210
408879,Lakshmi,Manish,Jain,72.66,210
408880,Aarav,Rishabh,Shah,72.66,210
408881,Zainab,Dhruv,Sehgal,72.66,210
408882,Zara,Advait,Bajaj,72.66,210
408883,Kanika,Vishal,Wadhwa,72.66,210
408884,Nisha,Sahil,Zala,72.66,210
408885,Disha,Aadi,Varma,72.66,210
408886,Samarth,Abhishek,Jain,72.66,210
408887,Kunal,Om,Dey,72.66,210
408888,Ojasvi,Om,Bajaj,72.63,211
408889,Yug,Bhavya,Fadnavis,72.63,211
408890,Uma,Ishaan,Kulkarni,72.63,211
408891,Pratik,Dhruv,Uday,72.63,211
408892,Ekansh,Kunal,Zala,72.62,211
408893,Tejas,Akshay,Iyer,72.59,211
408894,Jai,Sahil,Sachdev,72.59,211
408895,Dhruv,Bhavin,Kothari,72.59,211
408896,Neel,Lokesh,Halder,72.59,211
408897,Zorawar,Surya,Kapoor,72.59,211
408898,Bhavya,Siddharth,Desai,72.56,211
408899,Yuvan,Akash,Uppal,72.56,211
408900,Kyra,Rishabh,Yadav,72.56,211
408901,Jatin,Neel,Thakur,72.56,211
408902,Harshita,Eshan,Zinta,72.56,211
408903,Yash,Divyansh,Sondhi,72.56,211
408904,Vidhi,Aadi,Varma,72.56,211
408905,Tanya,Tanish,Dubey,72.55,211
408906,Sakshi,Krish,Lamba,72.55,211
408907,Aanya,Chirag,Shah,72.55,211
408908,Yashi,Gaurav,Goswami,72.55,211
408909,Chandan,Aryan,Varma,72.55,211
408910,Advait,Dhruv,Rastogi,72.55,211
408911,Ishika,Tanish,Fernandes,72.54,211
408912,Eesha,Tejas,Zala,72.54,211
408913,Prisha,Siddharth,Jain,72.54,211
408914,Zayn,Tanish,Kapoor,72.54,211
408915,Ekta,Divyansh,Nagpal,72.54,211
408916,Shivansh,Ekansh,Dubey,72.54,211
408917,Zoya,Ayushman,Nanda,72.54,211
408918,Zoya,Kunal,Fernandes,72.54,211
408919,Aarush,Kunal,Iyer,72.54,211
408920,Jay,Ansh,Dhillon,72.54,211
408921,Devika,Kavya,Rao,72.54,211
408922,Eesha,Hrithik,Bhattacharya,72.54,211
408923,Abhinav,Tejas,Zala,72.54,212
408924,Shreya,Aadi,Trivedi,72.52,212
408925,Pari,Karan,Rastogi,72.52,212
408926,Devansh,Ayushman,Kapoor,72.52,212
408927,Ojas,Advait,Wadhwa,72.52,212
408928,Qirat,Lokesh,Tiwari,72.52,212
408929,Ekansh,Pratik,Dubey,72.52,212
408930,Navya,Darshan,Talwar,72.52,212
408931,Lakshmi,Pratham,Walunj,72.52,212
408932,Abhinav,Krish,Sondhi,72.52,212
